,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
6318,2017/10/16,17:37:11,321,31710129,3,1,29,CHECK,0,0,1,2,3,1508142668,6,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_1,15,s
6328,2017/10/16,17:39:54,321,31710129,3,2,7,CHECK,0,0,1,2,3,1508143123,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
6338,2017/10/16,17:41:10,321,31710129,3,3,7,CHECK,0,0,1,2,3,1508143195,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
6348,2017/10/16,17:42:00,321,31710129,3,4,7,CHECK,0,0,1,2,3,1508143271,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
6357,2017/10/16,17:42:29,321,31710129,3,5,7,CHECK,0,0,1,2,3,1508143321,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
6369,2017/10/16,14:50:18,321,31510062,1,1,9,CHECK,0,0,1,2,3,1508132855,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
6374,2017/10/16,14:50:30,321,31510062,1,2,3,CHECK,0,0,1,2,3,1508133020,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6381,2017/10/16,14:51:59,321,31510062,1,3,5,CHECK,0,0,1,2,3,1508133032,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
6386,2017/10/16,14:52:33,321,31510062,1,4,3,CHECK,0,0,1,2,3,1508133121,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6399,2017/10/16,14:53:14,321,31510062,1,5,9,CHECK,0,0,1,2,3,1508133154,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6404,2017/10/16,14:53:33,321,31510062,2,1,3,CHECK,0,0,1,2,3,1508133200,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
6413,2017/10/16,14:55:09,321,31510062,2,2,7,CHECK,0,0,1,2,3,1508133214,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
6418,2017/10/16,14:55:34,321,31510062,2,3,3,CHECK,0,0,1,2,3,1508133311,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
6426,2017/10/16,14:58:36,321,31510062,2,4,5,CHECK,0,0,1,2,3,1508133336,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
6433,2017/10/16,14:59:18,321,31510062,2,5,5,CHECK,0,0,1,2,3,1508133517,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
6478,2017/10/16,15:08:10,321,31510062,3,1,35,CHECK,0,0,1,2,3,1508133797,9,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
6483,2017/10/16,15:09:11,321,31510062,3,2,3,CHECK,0,0,1,2,3,1508134139,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
6488,2017/10/16,15:09:45,321,31510062,3,3,3,CHECK,0,0,1,2,3,1508134168,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
6516,2017/10/16,15:11:51,321,31510062,3,4,21,CHECK,0,0,1,2,3,1508134231,6,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
6521,2017/10/16,15:13:06,321,31510062,3,5,3,CHECK,0,0,1,2,3,1508134365,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
6526,2017/10/16,15:00:18,321,31710165,1,1,3,CHECK,0,0,1,2,3,1508133598,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
6531,2017/10/16,15:00:32,321,31710165,1,2,3,CHECK,0,0,1,2,3,1508133619,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6536,2017/10/16,15:00:43,321,31710165,1,3,3,CHECK,0,0,1,2,3,1508133632,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6541,2017/10/16,15:00:56,321,31710165,1,4,3,CHECK,0,0,1,2,3,1508133644,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6548,2017/10/16,15:01:06,321,31710165,1,5,5,CHECK,0,0,1,2,3,1508133657,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6553,2017/10/16,15:01:18,321,31710165,2,1,3,CHECK,0,0,1,2,3,1508133669,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
6558,2017/10/16,15:01:29,321,31710165,2,2,3,CHECK,0,0,1,2,3,1508133679,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
6563,2017/10/16,15:01:36,321,31710165,2,3,3,CHECK,0,0,1,2,3,1508133689,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
6570,2017/10/16,15:01:48,321,31710165,2,4,5,CHECK,0,0,1,2,3,1508133697,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
6575,2017/10/16,15:01:56,321,31710165,2,5,3,CHECK,0,0,1,2,3,1508133709,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
6592,2017/10/16,15:02:57,321,31710165,3,1,13,CHECK,0,0,1,2,3,1508133719,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
6597,2017/10/16,15:03:11,321,31710165,3,2,3,CHECK,0,0,1,2,3,1508133779,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
6602,2017/10/16,15:03:20,321,31710165,3,3,3,CHECK,0,0,1,2,3,1508133792,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
6610,2017/10/16,15:03:39,321,31710165,3,4,5,CHECK,0,0,1,2,3,1508133801,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
6615,2017/10/16,15:03:51,321,31710165,3,5,3,CHECK,0,0,1,2,3,1508133820,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
6620,2017/10/16,14:47:37,321,31710112,1,1,3,CHECK,0,0,1,2,3,1508132791,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
6626,2017/10/16,14:48:00,321,31710112,1,2,3,CHECK,0,0,1,2,3,1508132859,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6631,2017/10/16,14:49:01,321,31710112,1,3,3,CHECK,0,0,1,2,3,1508132881,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6636,2017/10/16,14:49:22,321,31710112,1,4,3,CHECK,0,0,1,2,3,1508132943,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6641,2017/10/16,14:50:04,321,31710112,1,5,3,CHECK,0,0,1,2,3,1508132963,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6646,2017/10/16,15:02:54,321,31710112,2,1,3,CHECK,0,0,1,2,3,1508133008,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
6651,2017/10/16,15:03:10,321,31710112,2,2,3,CHECK,0,0,1,2,3,1508133775,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
6656,2017/10/16,15:03:32,321,31710112,2,3,3,CHECK,0,0,1,2,3,1508133795,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
6661,2017/10/16,15:05:14,321,31710112,2,4,3,CHECK,0,0,1,2,3,1508133813,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
6666,2017/10/16,15:05:37,321,31710112,2,5,3,CHECK,0,0,1,2,3,1508133915,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
6686,2017/10/16,17:38:16,321,31710112,3,1,15,CHECK,0,0,1,2,3,1508133940,4,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,15,F*
6691,2017/10/16,17:38:53,321,31710112,3,2,3,CHECK,0,0,1,2,3,1508143099,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
6696,2017/10/16,17:39:09,321,31710112,3,3,3,CHECK,0,0,1,2,3,1508143134,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
6701,2017/10/16,17:39:31,321,31710112,3,4,3,CHECK,0,0,1,2,3,1508143150,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
6706,2017/10/16,17:39:44,321,31710112,3,5,3,CHECK,0,0,1,2,3,1508143171,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
6713,2017/10/16,14:46:57,321,31710156,1,1,5,CHECK,0,0,1,2,3,1508132800,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
6718,2017/10/16,14:47:11,321,31710156,1,2,3,CHECK,0,0,1,2,3,1508132818,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6723,2017/10/16,14:47:30,321,31710156,1,3,3,CHECK,0,0,1,2,3,1508132832,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6728,2017/10/16,14:47:43,321,31710156,1,4,3,CHECK,0,0,1,2,3,1508132851,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6733,2017/10/16,14:47:55,321,31710156,1,5,3,CHECK,0,0,1,2,3,1508132865,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6738,2017/10/16,14:48:11,321,31710156,2,1,3,CHECK,0,0,1,2,3,1508132879,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
6743,2017/10/16,14:48:21,321,31710156,2,2,3,CHECK,0,0,1,2,3,1508132892,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
6748,2017/10/16,14:49:08,321,31710156,2,3,3,CHECK,0,0,1,2,3,1508132902,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
6755,2017/10/16,14:49:22,321,31710156,2,4,5,CHECK,0,0,1,2,3,1508132949,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
6762,2017/10/16,14:50:07,321,31710156,2,5,5,CHECK,0,0,1,2,3,1508132963,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
6840,2017/10/16,14:54:35,321,31710156,3,1,63,CHECK,0,0,1,2,3,1508133012,14,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
6864,2017/10/16,15:47:17,321,31710156,3,2,19,CHECK,0,0,1,2,3,1508136309,4,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
6869,2017/10/16,15:52:57,321,31710156,3,3,3,CHECK,0,0,1,2,3,1508136767,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
6876,2017/10/16,15:53:23,321,31710156,3,4,5,CHECK,0,0,1,2,3,1508136786,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
6881,2017/10/16,15:53:37,321,31710156,3,5,3,CHECK,0,0,1,2,3,1508136806,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
6888,2017/10/16,14:47:30,321,31710086,1,1,5,CHECK,0,0,1,2,3,1508132825,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,1_1,15,s
6893,2017/10/16,14:47:55,321,31710086,1,2,3,CHECK,0,0,1,2,3,1508132851,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6900,2017/10/16,14:48:25,321,31710086,1,3,5,CHECK,0,0,1,2,3,1508132876,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
6913,2017/10/16,14:49:36,321,31710086,1,4,9,CHECK,0,0,1,2,3,1508132905,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6918,2017/10/16,14:50:03,321,31710086,1,5,3,CHECK,0,0,1,2,3,1508132982,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6923,2017/10/16,14:51:32,321,31710086,2,1,3,CHECK,0,0,1,2,3,1508133007,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
6928,2017/10/16,14:51:53,321,31710086,2,2,3,CHECK,0,0,1,2,3,1508133093,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
6933,2017/10/16,14:52:04,321,31710086,2,3,3,CHECK,0,0,1,2,3,1508133114,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
6938,2017/10/16,14:52:18,321,31710086,2,4,3,CHECK,0,0,1,2,3,1508133124,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
6943,2017/10/16,14:52:30,321,31710086,2,5,3,CHECK,0,0,1,2,3,1508133139,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
7033,2017/10/16,14:57:25,321,31710086,3,1,75,CHECK,0,0,1,2,3,1508133152,14,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
7046,2017/10/16,14:58:25,321,31710086,3,2,9,CHECK,0,0,1,2,3,1508133455,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
7053,2017/10/16,14:58:55,321,31710086,3,3,5,CHECK,0,0,1,2,3,1508133505,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
7058,2017/10/16,14:59:22,321,31710086,3,4,3,CHECK,0,0,1,2,3,1508133536,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
7063,2017/10/16,14:59:48,321,31710086,3,5,3,CHECK,0,0,1,2,3,1508133563,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
7068,2017/10/16,16:10:11,321,31610121,1,1,3,CHECK,0,0,1,2,3,1508137797,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
7073,2017/10/16,16:10:20,321,31610121,1,2,3,CHECK,0,0,1,2,3,1508137812,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
7080,2017/10/16,16:10:38,321,31610121,1,3,5,CHECK,0,0,1,2,3,1508137821,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
7085,2017/10/16,16:10:55,321,31610121,1,4,3,CHECK,0,0,1,2,3,1508137839,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
7092,2017/10/16,16:11:11,321,31610121,1,5,5,CHECK,0,0,1,2,3,1508137855,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
7097,2017/10/16,16:11:26,321,31610121,2,1,3,CHECK,0,0,1,2,3,1508137875,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
7104,2017/10/16,16:11:41,321,31610121,2,2,5,CHECK,0,0,1,2,3,1508137887,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
7109,2017/10/16,16:11:53,321,31610121,2,3,3,CHECK,0,0,1,2,3,1508137902,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
7114,2017/10/16,16:12:05,321,31610121,2,4,3,CHECK,0,0,1,2,3,1508137914,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
7119,2017/10/16,16:12:19,321,31610121,2,5,3,CHECK,0,0,1,2,3,1508137926,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
7151,2017/10/16,16:14:04,321,31610121,3,1,27,CHECK,0,0,1,2,3,1508137942,4,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
7156,2017/10/16,16:14:42,321,31610121,3,2,3,CHECK,0,0,1,2,3,1508138055,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
7161,2017/10/16,16:15:06,321,31610121,3,3,3,CHECK,0,0,1,2,3,1508138083,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
7166,2017/10/16,16:15:20,321,31610121,3,4,3,CHECK,0,0,1,2,3,1508138107,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
7171,2017/10/16,16:15:35,321,31610121,3,5,3,CHECK,0,0,1,2,3,1508138121,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
7182,2017/10/16,14:45:25,321,31710074,1,1,9,CHECK,0,0,1,2,3,1508132704,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
7190,2017/10/16,14:45:46,321,31710074,1,2,5,CHECK,0,0,1,2,3,1508132726,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
7197,2017/10/16,14:46:04,321,31710074,1,3,5,CHECK,0,0,1,2,3,1508132747,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
7207,2017/10/16,14:46:24,321,31710074,1,4,7,CHECK,0,0,1,2,3,1508132764,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
7212,2017/10/16,14:46:38,321,31710074,1,5,3,CHECK,0,0,1,2,3,1508132784,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
7219,2017/10/16,14:46:52,321,31710074,2,1,5,CHECK,0,0,1,2,3,1508132800,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
7224,2017/10/16,14:47:07,321,31710074,2,2,3,CHECK,0,0,1,2,3,1508132813,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
7229,2017/10/16,14:47:22,321,31710074,2,3,3,CHECK,0,0,1,2,3,1508132827,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
7236,2017/10/16,14:47:43,321,31710074,2,4,5,CHECK,0,0,1,2,3,1508132843,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
7243,2017/10/16,14:48:02,321,31710074,2,5,5,CHECK,0,0,1,2,3,1508132863,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
7285,2017/10/16,14:50:28,321,31710074,3,1,35,CHECK,0,0,1,2,3,1508132883,6,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
7303,2017/10/16,14:54:54,321,31710074,3,2,13,CHECK,0,0,1,2,3,1508133271,4,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
7311,2017/10/16,14:55:15,321,31710074,3,3,5,CHECK,0,0,1,2,3,1508133295,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
7327,2017/10/16,14:55:42,321,31710074,3,4,11,CHECK,0,0,1,2,3,1508133316,4,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
7335,2017/10/16,14:55:58,321,31710074,3,5,5,CHECK,0,0,1,2,3,1508133342,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
7340,2017/10/16,14:46:47,321,s31710042,1,1,3,CHECK,0,0,1,2,3,1508132799,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
7345,2017/10/16,14:46:54,321,s31710042,1,2,3,CHECK,0,0,1,2,3,1508132808,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
7352,2017/10/16,14:47:08,321,s31710042,1,3,5,CHECK,0,0,1,2,3,1508132815,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
7357,2017/10/16,14:47:21,321,s31710042,1,4,3,CHECK,0,0,1,2,3,1508132829,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
7362,2017/10/16,14:47:32,321,s31710042,1,5,3,CHECK,0,0,1,2,3,1508132842,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
7370,2017/10/16,14:47:51,321,s31710042,2,1,5,CHECK,0,0,1,2,3,1508132855,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
7375,2017/10/16,14:48:01,321,s31710042,2,2,3,CHECK,0,0,1,2,3,1508132872,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
7380,2017/10/16,14:48:13,321,s31710042,2,3,3,CHECK,0,0,1,2,3,1508132882,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
7385,2017/10/16,14:48:27,321,s31710042,2,4,3,CHECK,0,0,1,2,3,1508132894,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
7392,2017/10/16,14:48:50,321,s31710042,2,5,5,CHECK,0,0,1,2,3,1508132908,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
7431,2017/10/16,14:54:08,321,s31710042,3,1,33,CHECK,0,0,1,2,3,1508132935,5,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
7446,2017/10/16,14:55:04,321,s31710042,3,2,11,CHECK,0,0,1,2,3,1508133251,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
7451,2017/10/16,14:55:21,321,s31710042,3,3,3,CHECK,0,0,1,2,3,1508133305,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
7456,2017/10/16,14:55:38,321,s31710042,3,4,3,CHECK,0,0,1,2,3,1508133321,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
7461,2017/10/16,14:55:48,321,s31710042,3,5,3,CHECK,0,0,1,2,3,1508133338,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
